"ID","feature","chr","source","type","start","end","score","strand","phase","attributes","Alias","full_name","Note","symbol","curator_summary","chr_num","qtl","left_bound","right_bound","chr","left_pos","right_pos"
"AT4G16780",538944,"Chr4","Araport11","gene",9449114,9450905,".","+",".","ID=AT4G16780;Name=AT4G16780;Note=homeobox protein 2;curator_summary=Encodes a homeodomain-leucine zipper protein that is rapidly and strongly induced by changes in the ratio of red to far-red light.  It is also involved in cell expansion and cell proliferation and in the response to auxin.;symbol=HB-2;Alias=ATHB-2,homeobox protein 2,ATHB2,ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 2,HAT4;full_name=homeobox protein 2;computational_description=homeobox protein 2 (HB-2)%3B CONTAINS InterPro DOMAIN/s: HD-ZIP protein%2C N-terminal (InterPro:IPR006712)%2C Helix-turn-helix motif%2C lambda-like repressor (InterPro:IPR000047)%2C Homeobox (InterPro:IPR001356)%2C Homeobox%2C conserved site (InterPro:IPR017970)%2C Homeodomain-like (InterPro:IPR009057)%2C Leucine zipper%2C homeobox-associated (InterPro:IPR003106)%2C Homeodomain-related (InterPro:IPR012287)%3B BEST Arabidopsis thaliana protein match is: Homeobox-leucine zipper protein 4 (HB-4) / HD-ZIP protein (TAIR:AT5G47370.1)%3B Has 7230 Blast hits to 7123 proteins in 465 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 4716%3B Fungi - 327%3B Plants - 2046%3B Viruses - 18%3B Other Eukaryotes - 123 (source: NCBI BLink).;Dbxref=PMID:10477292,PMID:9747806,PMID:8811855,PMID:7948864,PMID:7915839,PMID:8253077,PMID:8106086,PMID:8449400,PMID:1675603,PMID:11118137,PMID:11260495,PMID:12234731,PMID:12644683,PMID:15610358,PMID:16212609,PMID:16565297,PMID:17965713,PMID:18758690,PMID:21453984,PMID:21666227,PMID:22321262,PMID:22918502,PMID:23578926,PMID:23838958,PMID:24377444,locus:2129136;locus_type=protein_coding","ATHB-2,homeobox protein 2,ATHB2,ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 2,HAT4","homeobox protein 2","homeobox protein 2","HB-2","Encodes a homeodomain-leucine zipper protein that is rapidly and strongly induced by changes in the ratio of red to far-red light.  It is also involved in cell expansion and cell proliferation and in the response to auxin.",4,"m_4_9222034","m_4_8365173","m_4_10118261",4,8365173,10118261
"AT4G17230",540929,"Chr4","Araport11","gene",9660593,9663809,".","-",".","ID=AT4G17230;Name=AT4G17230;Note=SCARECROW-like 13;curator_summary=Encodes a scarecrow-like protein (SCL13). Member of GRAS gene family.;symbol=SCL13;full_name=SCARECROW-like 13;computational_description=SCARECROW-like 13 (SCL13)%3B CONTAINS InterPro DOMAIN/s: Transcription factor GRAS (InterPro:IPR005202)%3B BEST Arabidopsis thaliana protein match is: scarecrow-like 5 (TAIR:AT1G50600.1)%3B Has 2512 Blast hits to 2467 proteins in 302 species: Archae - 0%3B Bacteria - 4%3B Metazoa - 0%3B Fungi - 0%3B Plants - 2508%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:12167669,PMID:12582254,PMID:12805589,PMID:14760535,PMID:15688252,PMID:16244138,PMID:17408486,PMID:17722694,PMID:15604690,PMID:18650403,PMID:21936663,PMID:24377444,locus:2130739;locus_type=protein_coding","","SCARECROW-like 13","SCARECROW-like 13","SCL13","Encodes a scarecrow-like protein (SCL13). Member of GRAS gene family.",4,"m_4_9222034","m_4_8365173","m_4_10118261",4,8365173,10118261
"AT4G17470",541783,"Chr4","Araport11","gene",9742350,9744867,".","-",".","ID=AT4G17470;Name=AT4G17470;Note=alpha/beta-Hydrolases superfamily protein;computational_description=alpha/beta-Hydrolases superfamily protein%3B FUNCTIONS IN: palmitoyl-(protein) hydrolase activity%3B INVOLVED IN: protein modification process%3B LOCATED IN: endomembrane system%3B EXPRESSED IN: 11 plant structures%3B EXPRESSED DURING: LP.06 six leaves visible%2C LP.04 four leaves visible%2C C globular stage%2C petal differentiation and expansion stage%3B CONTAINS InterPro DOMAIN/s: Palmitoyl protein thioesterase (InterPro:IPR002472)%3B BEST Arabidopsis thaliana protein match is: alpha/beta-Hydrolases superfamily protein (TAIR:AT4G17480.1)%3B Has 628 Blast hits to 624 proteins in 157 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 330%3B Fungi - 94%3B Plants - 142%3B Viruses - 0%3B Other Eukaryotes - 62 (source: NCBI BLink).;Dbxref=PMID:15181204,PMID:15596101,PMID:16632643,PMID:16792696,PMID:18650403,PMID:23505340,locus:2129066;locus_type=protein_coding","","","alpha/beta-Hydrolases superfamily protein","","",4,"m_4_9222034","m_4_8365173","m_4_10118261",4,8365173,10118261
"AT4G17880",543175,"Chr4","Araport11","gene",9933326,9935685,".","-",".","ID=AT4G17880;Name=AT4G17880;Note=Basic helix-loop-helix (bHLH) DNA-binding family protein;curator_summary=MYC4 is a JAZ-interacting transcription factor that act together with MYC2 and MYC3 to activate JA-responses.;symbol=MYC4;computational_description=Basic helix-loop-helix (bHLH) DNA-binding family protein%3B FUNCTIONS IN: DNA binding%2C sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: regulation of transcription%3B LOCATED IN: nucleus%3B EXPRESSED IN: 22 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Helix-loop-helix DNA-binding domain (InterPro:IPR001092)%2C Helix-loop-helix DNA-binding (InterPro:IPR011598)%3B BEST Arabidopsis thaliana protein match is: Basic helix-loop-helix (bHLH) DNA-binding family protein (TAIR:AT5G46760.1)%3B Has 4061 Blast hits to 3773 proteins in 423 species: Archae - 0%3B Bacteria - 20%3B Metazoa - 552%3B Fungi - 119%3B Plants - 3303%3B Viruses - 13%3B Other Eukaryotes - 54 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:12509522,PMID:12679534,PMID:12897250,PMID:14600211,PMID:15208388,PMID:15713015,PMID:16021335,PMID:20736450,PMID:21335373,PMID:21321051,PMID:21889054,PMID:22173100,PMID:23142764,PMID:23632853,PMID:23943862,PMID:24377444,PMID:24824488,PMID:25627909,locus:2141055;locus_type=protein_coding","","","Basic helix-loop-helix (bHLH) DNA-binding family protein","MYC4","MYC4 is a JAZ-interacting transcription factor that act together with MYC2 and MYC3 to activate JA-responses.",4,"m_4_9222034","m_4_8365173","m_4_10118261",4,8365173,10118261
"AT4G18130",543960,"Chr4","Araport11","gene",10042137,10046346,".","-",".","ID=AT4G18130;Name=AT4G18130;Note=phytochrome E;curator_summary=member of Histidine Kinase;symbol=PHYE;full_name=phytochrome E;computational_description=phytochrome E (PHYE)%3B FUNCTIONS IN: protein histidine kinase activity%2C G-protein coupled photoreceptor activity%2C signal transducer activity%3B INVOLVED IN: in 8 processes%3B LOCATED IN: membrane%3B EXPRESSED IN: 22 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Phytochrome%2C central region (InterPro:IPR013515)%2C Signal transduction histidine kinase%2C core (InterPro:IPR005467)%2C PAS fold (InterPro:IPR013767)%2C PAS (InterPro:IPR000014)%2C Phytochrome chromophore attachment domain (InterPro:IPR016132)%2C ATPase-like%2C ATP-binding domain (InterPro:IPR003594)%2C PAS fold-2 (InterPro:IPR013654)%2C Phytochrome A/B/C/D/E (InterPro:IPR012129)%2C Phytochrome (InterPro:IPR001294)%2C Signal transduction histidine kinase%2C subgroup 1%2C dimerisation/phosphoacceptor domain (InterPro:IPR003661)%2C Phytochrome chromophore binding site (InterPro:IPR013516)%2C GAF (InterPro:IPR003018)%3B BEST Arabidopsis thaliana protein match is: phytochrome B (TAIR:AT2G18790.1)%3B Has 25391 Blast hits to 25044 proteins in 3724 species: Archae - 289%3B Bacteria - 19481%3B Metazoa - 8%3B Fungi - 476%3B Plants - 4006%3B Viruses - 9%3B Other Eukaryotes - 1122 (source: NCBI BLink).;Dbxref=PMID:10734217,PMID:10723737,PMID:10571889,PMID:10485280,PMID:10379648,PMID:10069829,PMID:9800208,PMID:9724694,PMID:9611171,PMID:9491613,PMID:9390432,PMID:9252112,PMID:8865668,PMID:8616214,PMID:7539307,PMID:8049367,PMID:11089975,PMID:11743105,PMID:11437253,PMID:11553757,PMID:15960622,PMID:17076805,PMID:17346261,PMID:17504457,PMID:19286967,PMID:16885032,PMID:19453482,PMID:20605855,PMID:21985558,PMID:22303272,PMID:23772959,PMID:24471455,locus:2005536;locus_type=protein_coding","","phytochrome E","phytochrome E","PHYE","member of Histidine Kinase",4,"m_4_9222034","m_4_8365173","m_4_10118261",4,8365173,10118261
"AT4G18220",544181,"Chr4","Araport11","gene",10078638,10080362,".","+",".","ID=AT4G18220;Name=AT4G18220;Note=Drug/metabolite transporter superfamily protein;computational_description=Drug/metabolite transporter superfamily protein%3B CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF250 (InterPro:IPR004853)%3B BEST Arabidopsis thaliana protein match is: purine permease 10 (TAIR:AT4G18210.1)%3B Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 736%3B Fungi - 347%3B Plants - 385%3B Viruses - 0%3B Other Eukaryotes - 339 (source: NCBI BLink).;Dbxref=PMID:17026540,locus:2141916;locus_type=protein_coding","","","Drug/metabolite transporter superfamily protein","","",4,"m_4_9222034","m_4_8365173","m_4_10118261",4,8365173,10118261
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m_1_29400200","m_1_29299943","m_1_29478919",1,29299943,29478919
"AT5G14750",648067,"Chr5","Araport11","gene",4763372,4764834,".","-",".","ID=AT5G14750;Name=AT5G14750;Note=myb domain protein 66;curator_summary=Encodes a MyB-related protein containing R2 and R3 repeats%2C involved in  root and hypocotyl epidermal cell fate determination. Loss of function mutations make extra root hairs. Nuclear localized protein is a positive regulator for expression of CAPRICE (CPC).;symbol=MYB66;Alias=ATMYB66,myb domain protein 66,WER1,WEREWOLF 1,WER,WEREWOLF;full_name=myb domain protein 66;computational_description=myb domain protein 66 (MYB66)%3B CONTAINS InterPro DOMAIN/s: SANT%2C DNA-binding (InterPro:IPR001005)%2C Myb%2C DNA-binding (InterPro:IPR014778)%2C Homeodomain-like (InterPro:IPR009057)%2C Homeodomain-related (InterPro:IPR012287)%2C Myb transcription factor (InterPro:IPR015495)%2C HTH transcriptional regulator%2C Myb-type%2C DNA-binding (InterPro:IPR017930)%3B BEST Arabidopsis thaliana protein match is: myb domain protein 23 (TAIR:AT5G40330.1)%3B Has 9181 Blast hits to 8410 proteins in 556 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 822%3B Fungi - 534%3B Plants - 5944%3B Viruses - 3%3B Other Eukaryotes - 1878 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:11597504,PMID:16581911,PMID:18816165,PMID:19097902,PMID:19395683,PMID:19416891,PMID:19619157,PMID:19704725,PMID:20356954,PMID:21477123,PMID:21653190,PMID:21914815,PMID:22195575,PMID:22334670,PMID:22738953,PMID:22829145,PMID:23292879,PMID:24368785,PMID:24130712,PMID:24771765,PMID:25124848,PMID:25428588,locus:2185470;locus_type=protein_coding","ATMYB66,myb domain protein 66,WER1,WEREWOLF 1,WER,WEREWOLF","myb domain protein 66","myb domain protein 66","MYB66","Encodes a MyB-related protein containing R2 and R3 repeats%2C involved in  root and hypocotyl epidermal cell fate determination. Loss of function mutations make extra root hairs. Nuclear localized protein is a positive regulator for expression of CAPRICE (CPC).",5,"m_5_4991121","m_5_4628454","m_5_5018484",5,4628454,5018484
"AT5G14760",648103,"Chr5","Araport11","gene",4768263,4772153,".","+",".","ID=AT5G14760;Name=AT5G14760;Note=L-aspartate oxidase;curator_summary=At5g14760 encodes for L-aspartate oxidase involved in the early steps of NAD biosynthesis. In contrary to the EC 1.4.3.16 (l-aspartate oxidase - deaminating) the enzyme catalyzes the reaction  L-aspartate + O2 %3D iminoaspartate (alpha-iminosuccinate) + H2O2;symbol=AO;Alias=FIN4,FLAGELLIN-INSENSITIVE 4;full_name=L-aspartate oxidase;computational_description=L-aspartate oxidase (AO)%3B FUNCTIONS IN: electron carrier activity%2C oxidoreductase activity%2C L-aspartate oxidase activity%3B INVOLVED IN: NAD biosynthetic process%3B LOCATED IN: chloroplast%3B EXPRESSED IN: 24 plant structures%3B EXPRESSED DURING: 14 growth stages%3B CONTAINS InterPro DOMAIN/s: Fumarate reductase/succinate dehydrogenase flavoprotein-like%2C C-terminal (InterPro:IPR015939)%2C Fumarate reductase/succinate dehydrogenase flavoprotein%2C N-terminal (InterPro:IPR003953)%2C Fumarate reductase/succinate dehydrogenase flavoprotein%2C C-terminal (InterPro:IPR004112)%2C L-aspartate oxidase (InterPro:IPR005288)%3B BEST Arabidopsis thaliana protein match is: succinate dehydrogenase 1-1 (TAIR:AT5G66760.1)%3B Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12%3B Bacteria - 1396%3B Metazoa - 17338%3B Fungi - 3422%3B Plants - 5037%3B Viruses - 0%3B Other Eukaryotes - 2996 (source: NCBI BLink).;Dbxref=PMID:16463051,PMID:16698895,PMID:18650403,PMID:18775970,PMID:19264498,PMID:22730426,locus:2185480;locus_type=protein_coding","FIN4,FLAGELLIN-INSENSITIVE 4","L-aspartate oxidase","L-aspartate oxidase","AO","At5g14760 encodes for L-aspartate oxidase involved in the early steps of NAD biosynthesis. In contrary to the EC 1.4.3.16 (l-aspartate oxidase - deaminating) the enzyme catalyzes the reaction  L-aspartate + O2 %3D iminoaspartate (alpha-iminosuccinate) + H2O2",5,"m_5_4991121","m_5_4628454","m_5_5018484",5,4628454,5018484
"AT5G15150",649234,"Chr5","Araport11","gene",4913699,4915976,".","-",".","ID=AT5G15150;Name=AT5G15150;Note=homeobox 3;curator_summary=homeobox-containing gene with an unusual feature:  a leucine zipper motif adjacent to the carboxyl-terminal  of the homeodomain structure.  This gene is expressed  primarily in the cortex of the root and the stem.;symbol=HB-3;Alias=ATHB-3,homeobox 3,ATHB3,HAT7,HOMEOBOX FROM ARABIDOPSIS THALIANA 7;full_name=homeobox 3;computational_description=homeobox 3 (HB-3)%3B FUNCTIONS IN: sequence-specific DNA binding%2C DNA binding%2C sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: regulation of transcription%2C DNA-dependent%2C regulation of transcription%3B LOCATED IN: nucleus%3B EXPRESSED IN: 18 plant structures%3B EXPRESSED DURING: 4 anthesis%2C F mature embryo stage%2C petal differentiation and expansion stage%2C E expanded cotyledon stage%2C D bilateral stage%3B CONTAINS InterPro DOMAIN/s: Homeobox%2C conserved site (InterPro:IPR017970)%2C Homeobox (InterPro:IPR001356)%2C Helix-turn-helix motif%2C lambda-like repressor (InterPro:IPR000047)%2C Homeodomain-like (InterPro:IPR009057)%2C Leucine zipper%2C homeobox-associated (InterPro:IPR003106)%2C Homeodomain-related (InterPro:IPR012287)%3B BEST Arabidopsis thaliana protein match is: homeobox protein 20 (TAIR:AT3G01220.1)%3B Has 11268 Blast hits to 11217 proteins in 570 species: Archae - 0%3B Bacteria - 6%3B Metazoa - 8826%3B Fungi - 177%3B Plants - 2030%3B Viruses - 5%3B Other Eukaryotes - 224 (source: NCBI BLink).;Dbxref=PMID:7948864,PMID:7915839,PMID:1349836,PMID:11118137,PMID:11247607,PMID:12753585,PMID:14573523,PMID:14585825,PMID:16055682,PMID:16428600,PMID:16565297,PMID:16554366,PMID:16581911,PMID:16873489,PMID:16920880,PMID:18848454,locus:2150901;locus_type=protein_coding","ATHB-3,homeobox 3,ATHB3,HAT7,HOMEOBOX FROM ARABIDOPSIS THALIANA 7","homeobox 3","homeobox 3","HB-3","homeobox-containing gene with an unusual feature:  a leucine zipper motif adjacent to the carboxyl-terminal  of the homeodomain structure.  This gene is expressed  primarily in the cortex of the root and the stem.",5,"m_5_4991121","m_5_4628454","m_5_5018484",5,4628454,5018484
"AT5G15160",649252,"Chr5","Araport11","gene",4921243,4922812,".","-",".","ID=AT5G15160;Name=AT5G15160;Note=BANQUO 2;curator_summary=BNQ2 belongs to a family of  atypical non-DNA binding basic helix-loop-helix (bHLH) proteins that heterodimerize with and negatively regulate bHLH  transcription factors. Directly and negatively regulated by AP3 and PI in petals.Required for appropriate regulation of flowering time.;symbol=BNQ2;Alias=BHLH134,BASIC HELIX-LOOP-HELIX PROTEIN 134;full_name=BANQUO 2;computational_description=BANQUO 2 (BNQ2)%3B FUNCTIONS IN: DNA binding%2C sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: photomorphogenesis%2C regulation of timing of transition from vegetative to reproductive phase%3B LOCATED IN: vacuole%3B EXPRESSED IN: 21 plant structures%3B EXPRESSED DURING: 12 growth stages%3B CONTAINS InterPro DOMAIN/s: Helix-loop-helix DNA-binding domain (InterPro:IPR001092)%3B BEST Arabidopsis thaliana protein match is: basic helix-loop-helix (bHLH) DNA-binding family protein (TAIR:AT3G28857.1)%3B Has 97 Blast hits to 97 proteins in 12 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 97%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:12679534,PMID:14576160,PMID:14600211,PMID:15713015,PMID:16371470,PMID:16527868,PMID:16615871,PMID:16786307,PMID:17059409,PMID:17581762,PMID:18650403,PMID:20023194,PMID:20009022,PMID:20305124,PMID:24377444,locus:2150916;locus_type=protein_coding","BHLH134,BASIC HELIX-LOOP-HELIX PROTEIN 134","BANQUO 2","BANQUO 2","BNQ2","BNQ2 belongs to a family of  atypical non-DNA binding basic helix-loop-helix (bHLH) proteins that heterodimerize with and negatively regulate bHLH  transcription factors. Directly and negatively regulated by AP3 and PI in petals.Required for appropriate regulation of flowering time.",5,"m_5_4991121","m_5_4628454","m_5_5018484",5,4628454,5018484
"AT1G68620",172318,"Chr1","Araport11","gene",25765718,25767240,".","+",".","ID=AT1G68620;Name=AT1G68620;Note=alpha/beta-Hydrolases superfamily protein;computational_description=alpha/beta-Hydrolases superfamily protein%3B FUNCTIONS IN: hydrolase activity%3B INVOLVED IN: metabolic process%3B LOCATED IN: cellular_component unknown%3B EXPRESSED IN: 11 plant structures%3B EXPRESSED DURING: LP.06 six leaves visible%2C LP.04 four leaves visible%2C 4 anthesis%2C C globular stage%2C petal differentiation and expansion stage%3B CONTAINS InterPro DOMAIN/s: Lipase%2C GDXG%2C active site (InterPro:IPR002168)%2C Alpha/beta hydrolase fold-3 (InterPro:IPR013094)%3B BEST Arabidopsis thaliana protein match is: carboxyesterase 17 (TAIR:AT5G16080.1)%3B Has 11100 Blast hits to 11083 proteins in 1670 species: Archae - 110%3B Bacteria - 6437%3B Metazoa - 919%3B Fungi - 1098%3B Plants - 1346%3B Viruses - 3%3B Other Eukaryotes - 1187 (source: NCBI BLink).;Dbxref=PMID:14738307,PMID:15489280,PMID:15824099,PMID:17337630,PMID:18307990,PMID:18650403,locus:2026920;locus_type=protein_coding","","","alpha/beta-Hydrolases superfamily protein","","",1,"m_1_26638205","m_1_25762752","m_1_26811885",1,25762752,26811885
"AT1G69010",173484,"Chr1","Araport11","gene",25941629,25944265,".","+",".","ID=AT1G69010;Name=AT1G69010;Note=BES1-interacting Myc-like protein 2;curator_summary=Encodes BES1-INTERACTING MYC-LIKE 2 (BIM2)%2C a PAR1 (PHYTOCHROME RAPIDLY REGULATED 1)-interacting protein that positively modulates the shade avoidance syndrome in Arabidopsis seedlings.;symbol=BIM2;full_name=BES1-interacting Myc-like protein 2;computational_description=BES1-interacting Myc-like protein 2 (BIM2)%3B FUNCTIONS IN: DNA binding%2C sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: dTDP-rhamnose biosynthetic process%2C regulation of transcription%3B LOCATED IN: nucleus%3B EXPRESSED IN: 22 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Helix-loop-helix DNA-binding domain (InterPro:IPR001092)%2C Helix-loop-helix DNA-binding (InterPro:IPR011598)%3B BEST Arabidopsis thaliana protein match is: basic helix-loop-helix (bHLH) DNA-binding superfamily protein (TAIR:AT5G08130.3)%3B Has 2743 Blast hits to 2732 proteins in 181 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 222%3B Fungi - 63%3B Plants - 2453%3B Viruses - 0%3B Other Eukaryotes - 5 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:12679534,PMID:12897250,PMID:14600211,PMID:14871309,PMID:15010618,PMID:15680330,PMID:17411438,PMID:23763263,locus:2205455;locus_type=protein_coding","","BES1-interacting Myc-like protein 2","BES1-interacting Myc-like protein 2","BIM2","Encodes BES1-INTERACTING MYC-LIKE 2 (BIM2)%2C a PAR1 (PHYTOCHROME RAPIDLY REGULATED 1)-interacting protein that positively modulates the shade avoidance syndrome in Arabidopsis seedlings.",1,"m_1_26638205","m_1_25762752","m_1_26811885",1,25762752,26811885
"AT1G69160",173829,"Chr1","Araport11","gene",25999837,26001614,".","+",".","ID=AT1G69160;Name=AT1G69160;Note=suppressor;computational_description=unknown protein%3B BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G13980.1)%3B Has 173 Blast hits to 172 proteins in 54 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 25%3B Fungi - 33%3B Plants - 84%3B Viruses - 2%3B Other Eukaryotes - 29 (source: NCBI BLink).;Dbxref=PMID:16121258,PMID:17227549,locus:2033228;locus_type=protein_coding","","","suppressor","","",1,"m_1_26638205","m_1_25762752","m_1_26811885",1,25762752,26811885
"AT1G69490",174578,"Chr1","Araport11","gene",26122080,26123514,".","+",".","ID=AT1G69490;Name=AT1G69490;Note=NAC-like%2C activated by AP3/PI;curator_summary=Encodes a member of the NAC transcription factor gene family.  It is expressed in floral primordia and upregulated by AP3 and PI.  Its expression is associated with leaf senescence.;symbol=NAP;Alias=ANAC029,Arabidopsis NAC domain containing protein 29,ATNAP,NAC-LIKE, ACTIVATED BY AP3/PI;full_name=NAC-like%2C activated by AP3/PI;computational_description=NAC-like%2C activated by AP3/PI (NAP)%3B CONTAINS InterPro DOMAIN/s: No apical meristem (NAM) protein (InterPro:IPR003441)%3B BEST Arabidopsis thaliana protein match is: NAC domain containing protein 25 (TAIR:AT1G61110.1)%3B Has 3046 Blast hits to 3040 proteins in 76 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 3046%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:10660065,PMID:9489703,PMID:11118137,PMID:15029955,PMID:15937229,PMID:16640597,PMID:16845477,PMID:17238908,PMID:18650403,PMID:22706448,PMID:23079980,PMID:23959884,PMID:23926065,PMID:24659488,PMID:24709156,PMID:25516602,locus:2007166;locus_type=protein_coding","ANAC029,Arabidopsis NAC domain containing protein 29,ATNAP,NAC-LIKE, ACTIVATED BY AP3/PI","NAC-like%2C activated by AP3/PI","NAC-like%2C activated by AP3/PI","NAP","Encodes a member of the NAC transcription factor gene family.  It is expressed in floral primordia and upregulated by AP3 and PI.  Its expression is associated with leaf senescence.",1,"m_1_26638205","m_1_25762752","m_1_26811885",1,25762752,26811885
"AT1G70210",176422,"Chr1","Araport11","gene",26439556,26443007,".","+",".","ID=AT1G70210;Name=AT1G70210;Note=CYCLIN D1%3B1;curator_summary=Encodes a D-type cyclin that physically interacts with CDC2A.  Its expression is upregulated early during germination.;symbol=CYCD1%3B1;Alias=ATCYCD1%3B1;full_name=CYCLIN D1%3B1;computational_description=CYCLIN D1%3B1 (CYCD1%3B1)%3B FUNCTIONS IN: cyclin-dependent protein kinase regulator activity%3B INVOLVED IN: G1 phase of mitotic cell cycle%2C regulation of cell cycle%3B LOCATED IN: nucleus%3B EXPRESSED IN: 23 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Cyclin%2C C-terminal (InterPro:IPR004367)%2C Cyclin D (InterPro:IPR015451)%2C Cyclin-like (InterPro:IPR011028)%2C Cyclin-related (InterPro:IPR013763)%2C Cyclin%2C N-terminal (InterPro:IPR006671)%2C Cyclin (InterPro:IPR006670)%3B BEST Arabidopsis thaliana protein match is: Cyclin D2%3B1 (TAIR:AT2G22490.1)%3B Has 3455 Blast hits to 3453 proteins in 343 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 1586%3B Fungi - 382%3B Plants - 1073%3B Viruses - 13%3B Other Eukaryotes - 401 (source: NCBI BLink).;Dbxref=PMID:11971144,PMID:12169696,PMID:12383089,PMID:12837949,PMID:12913156,PMID:15908605,PMID:16489130,PMID:16767458,PMID:17951462,PMID:18650403,PMID:23020316,PMID:25127220,locus:2020663;locus_type=protein_coding","ATCYCD1%3B1","CYCLIN D1%3B1","CYCLIN D1%3B1","CYCD1%3B1","Encodes a D-type cyclin that physically interacts with CDC2A.  Its expression is upregulated early during germination.",1,"m_1_26638205","m_1_25762752","m_1_26811885",1,25762752,26811885
"AT1G70560",177398,"Chr1","Araport11","gene",26604855,26607652,".","+",".","ID=AT1G70560;Name=AT1G70560;Note=tryptophan aminotransferase of Arabidopsis 1;curator_summary=TAA1 is involved in the shade-induced production of indole-3-pyruvate (IPA)%2C a precursor to IAA%2C a biologically active auxin. It is also involved in regulating many aspects of plant growth and development from embryogenesis to flower formation and plays a role in ethylene-mediated signaling. This enzyme can catalyze the formation of IPA from L-tryptophan. Though L-Trp is expected to be the preferred substrate in vivo%2C TAA1 also acts as an aminotransferase using L-Phe%2C L-Tyr%2C L-Leu%2C L-Ala%2C L-Met%2C and L-Gln.;symbol=TAA1;Alias=CKRC1,cytokinin induced root curling 1,SAV3,SHADE AVOIDANCE 3,WEI8,WEAK ETHYLENE INSENSITIVE 8;full_name=tryptophan aminotransferase of Arabidopsis 1;computational_description=tryptophan aminotransferase of Arabidopsis 1 (TAA1)%3B CONTAINS InterPro DOMAIN/s: Pyridoxal phosphate-dependent transferase%2C major domain (InterPro:IPR015424)%2C Pyridoxal phosphate-dependent transferase%2C major region%2C subdomain 1 (InterPro:IPR015421)%2C Allinase%2C C-terminal (InterPro:IPR006948)%2C Pyridoxal phosphate-dependent transferase%2C major region%2C subdomain 2 (InterPro:IPR015422)%3B BEST Arabidopsis thaliana protein match is: tryptophan aminotransferase related 1 (TAIR:AT1G23320.1)%3B Has 469 Blast hits to 469 proteins in 134 species: Archae - 44%3B Bacteria - 178%3B Metazoa - 0%3B Fungi - 0%3B Plants - 199%3B Viruses - 0%3B Other Eukaryotes - 48 (source: NCBI BLink).;Dbxref=PMID:15937229,PMID:18394997,PMID:18394996,PMID:19251652,PMID:20421476,PMID:19625638,PMID:21255165,PMID:21335375,PMID:22025724,PMID:22025721,PMID:22108406,PMID:22108404,PMID:22181713,PMID:23209113,PMID:23722561,PMID:23840182,PMID:24007561,PMID:24299123,PMID:24595288,PMID:24859261,PMID:25052716,locus:2026826;locus_type=protein_coding","CKRC1,cytokinin induced root curling 1,SAV3,SHADE AVOIDANCE 3,WEI8,WEAK ETHYLENE INSENSITIVE 8","tryptophan aminotransferase of Arabidopsis 1","tryptophan aminotransferase of Arabidopsis 1","TAA1","TAA1 is involved in the shade-induced production of indole-3-pyruvate (IPA)%2C a precursor to IAA%2C a biologically active auxin. It is also involved in regulating many aspects of plant growth and development from embryogenesis to flower formation and plays a role in ethylene-mediated signaling. This enzyme can catalyze the formation of IPA from L-tryptophan. Though L-Trp is expected to be the preferred substrate in vivo%2C TAA1 also acts as an aminotransferase using L-Phe%2C L-Tyr%2C L-Leu%2C L-Ala%2C L-Met%2C and L-Gln.",1,"m_1_26638205","m_1_25762752","m_1_26811885",1,25762752,26811885
