"ID","feature","chr","source","type","start","end","score","strand","phase","attributes","Alias","full_name","Note","symbol","curator_summary","chr_num","qtl","left_bound","right_bound","chr","left_pos","right_pos"
"AT1G14910",43561,"Chr1","Araport11","gene",5139712,5143735,".","-",".","ID=AT1G14910;Name=AT1G14910;Note=ENTH/ANTH/VHS superfamily protein;computational_description=ENTH/ANTH/VHS superfamily protein%3B FUNCTIONS IN: phospholipid binding%2C clathrin binding%2C binding%2C phosphatidylinositol binding%3B INVOLVED IN: N-terminal protein myristoylation%2C clathrin coat assembly%3B LOCATED IN: clathrin coat%2C mitochondrion%3B EXPRESSED IN: 23 plant structures%3B EXPRESSED DURING: 14 growth stages%3B CONTAINS InterPro DOMAIN/s: Epsin-like%2C N-terminal (InterPro:IPR013809)%2C ANTH (InterPro:IPR011417)%2C ENTH/VHS (InterPro:IPR008942)%2C Clathrin adaptor%2C phosphoinositide-binding%2C GAT-like (InterPro:IPR014712)%3B BEST Arabidopsis thaliana protein match is: ENTH/ANTH/VHS superfamily protein (TAIR:AT2G01600.1)%3B Has 1433 Blast hits to 1265 proteins in 231 species: Archae - 2%3B Bacteria - 84%3B Metazoa - 471%3B Fungi - 269%3B Plants - 492%3B Viruses - 2%3B Other Eukaryotes - 113 (source: NCBI BLink).;Dbxref=PMID:12912986,PMID:14500793,PMID:18989364,locus:2006727;locus_type=protein_coding","","","ENTH/ANTH/VHS superfamily protein","","",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G14920",43619,"Chr1","Araport11","gene",5148982,5151415,".","+",".","ID=AT1G14920;Name=AT1G14920;Note=GRAS family transcription factor family protein;curator_summary=Similar to a putative transcription factor and transcriptional coactivators. Repressor of GA responses and involved in gibberellic acid mediated signaling. Member of the DELLA proteins that restrain the cell proliferation and expansion that drives plant growth. The protein undergoes degradation in response to GA via the 26S proteasome. GAI may be involved in reducing ROS accumulation in response to stress by up-regulating the transcription of superoxide dismutases. Represses GA-induced vegetative growth and floral initiation. Rapidly degraded in response to GA.;symbol=GAI;Alias=RGA2,RESTORATION ON GROWTH ON AMMONIA 2;full_name=GIBBERELLIC ACID INSENSITIVE;computational_description=GIBBERELLIC ACID INSENSITIVE (GAI)%3B CONTAINS InterPro DOMAIN/s: Transcriptional factor DELLA%2C N-terminal (InterPro:IPR021914)%2C Transcription factor GRAS (InterPro:IPR005202)%3B BEST Arabidopsis thaliana protein match is: GRAS family transcription factor family protein (TAIR:AT2G01570.1)%3B Has 2718 Blast hits to 2657 proteins in 311 species: Archae - 0%3B Bacteria - 4%3B Metazoa - 0%3B Fungi - 0%3B Plants - 2714%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:10787063,PMID:10750702,PMID:10713441,PMID:10645426,PMID:10550633,PMID:10517835,PMID:10421366,PMID:10341448,PMID:10198078,PMID:9750344,PMID:9701576,PMID:9550721,PMID:9611170,PMID:9620263,PMID:9490740,PMID:9389651,PMID:9215910,PMID:9185581,PMID:9237632,PMID:8799194,PMID:8756507,PMID:8547820,PMID:11118137,PMID:11606552,PMID:11606551,PMID:11717468,PMID:11925042,PMID:11877383,PMID:16652976,PMID:11161033,PMID:11340177,PMID:11487693,PMID:11457975,PMID:11976683,PMID:12011349,PMID:12068105,PMID:12183174,PMID:11852796,PMID:11826301,PMID:12271067,PMID:12228487,PMID:12407202,PMID:12492836,PMID:12591613,PMID:12644677,PMID:12724538,PMID:14713199,PMID:14963246,PMID:14764903,PMID:14760535,PMID:15155881,PMID:15173565,PMID:15308775,PMID:15562286,PMID:15773853,PMID:16034591,PMID:16404575,PMID:16400150,PMID:16709201,PMID:16679458,PMID:17141619,PMID:17351788,PMID:17333251,PMID:17449805,PMID:17416730,PMID:17488236,PMID:17572910,PMID:17704233,PMID:17932677,PMID:18359847,PMID:18425113,PMID:18450451,PMID:18450450,PMID:18650403,PMID:18758783,PMID:18696248,PMID:18827182,PMID:19228341,PMID:19190987,PMID:19453448,PMID:17173616,PMID:18537890,PMID:19037309,PMID:19576770,PMID:19576768,PMID:20083325,PMID:19556968,PMID:20720155,PMID:21098733,PMID:21455025,PMID:21478445,PMID:21904598,PMID:22038449,PMID:22847438,PMID:22995285,PMID:23037004,PMID:23037003,PMID:23378382,PMID:23482857,PMID:23590427,PMID:22948663,PMID:24144190,PMID:24400898,PMID:24377444,PMID:25010794,PMID:25118255,PMID:25103816,PMID:24961590,locus:2006747;locus_type=protein_coding","RGA2,RESTORATION ON GROWTH ON AMMONIA 2","GIBBERELLIC ACID INSENSITIVE","GRAS family transcription factor family protein","GAI","Similar to a putative transcription factor and transcriptional coactivators. Repressor of GA responses and involved in gibberellic acid mediated signaling. Member of the DELLA proteins that restrain the cell proliferation and expansion that drives plant growth. The protein undergoes degradation in response to GA via the 26S proteasome. GAI may be involved in reducing ROS accumulation in response to stress by up-regulating the transcription of superoxide dismutases. Represses GA-induced vegetative growth and floral initiation. Rapidly degraded in response to GA.",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G15580",45553,"Chr1","Araport11","gene",5365512,5366497,".","-",".","ID=AT1G15580;Name=AT1G15580;Note=indole-3-acetic acid inducible 5;curator_summary=auxin induced protein;symbol=IAA5;Alias=ATAUX2-27,AUX2-27,AUXIN-INDUCIBLE 2-27;full_name=indole-3-acetic acid inducible 5;computational_description=indole-3-acetic acid inducible 5 (IAA5)%3B FUNCTIONS IN: sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: response to auxin stimulus%2C response to cyclopentenone%2C response to brassinosteroid stimulus%3B LOCATED IN: nucleus%3B EXPRESSED IN: flower%3B EXPRESSED DURING: petal differentiation and expansion stage%3B CONTAINS InterPro DOMAIN/s: Aux/IAA-ARF-dimerisation (InterPro:IPR011525)%2C AUX/IAA protein (InterPro:IPR003311)%3B BEST Arabidopsis thaliana protein match is: indole-3-acetic acid inducible 19 (TAIR:AT3G15540.1)%3B Has 1807 Blast hits to 1806 proteins in 79 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 1806%3B Viruses - 0%3B Other Eukaryotes - 1 (source: NCBI BLink).;Dbxref=PMID:7658471,PMID:2102379,PMID:11118137,PMID:12036262,PMID:16367964,PMID:16489122,PMID:17942448,PMID:18334669,PMID:18650403,PMID:20649941,PMID:22145973,PMID:23095998,PMID:23792371,locus:2196573;locus_type=protein_coding","ATAUX2-27,AUX2-27,AUXIN-INDUCIBLE 2-27","indole-3-acetic acid inducible 5","indole-3-acetic acid inducible 5","IAA5","auxin induced protein",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G15790",46117,"Chr1","Araport11","gene",5438171,5440131,".","-",".","ID=AT1G15790;Name=AT1G15790;Note=mediator of RNA polymerase II transcription subunit 15a-like protein;computational_description=unknown protein%3B BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G15780.1)%3B Has 170 Blast hits to 94 proteins in 14 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 170%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:18650403,PMID:18775970,locus:2036169;locus_type=protein_coding","","","mediator of RNA polymerase II transcription subunit 15a-like protein","","",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G15800",46179,"Chr1","Araport11","gene",5441072,5443911,".","-",".","ID=AT1G15800;Name=AT1G15800;Note=hypothetical protein;computational_description=unknown protein%3B BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G80610.1)%3B Has 56 Blast hits to 52 proteins in 9 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 56%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:18775970,locus:2036179;locus_type=protein_coding","","","hypothetical protein","","",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G16410",47758,"Chr1","Araport11","gene",5608682,5612064,".","+",".","ID=AT1G16410;Name=AT1G16410;Note=cytochrome p450 79f1;curator_summary=member of CYP79F;symbol=CYP79F1;Alias=BUS1,BUSHY 1,SPS1,SUPERSHOOT 1;full_name=cytochrome p450 79f1;computational_description=cytochrome p450 79f1 (CYP79F1)%3B CONTAINS InterPro DOMAIN/s: Cytochrome P450 (InterPro:IPR001128)%2C Cytochrome P450%2C conserved site (InterPro:IPR017972)%2C Cytochrome P450%2C E-class%2C group I (InterPro:IPR002401)%3B BEST Arabidopsis thaliana protein match is: cytochrome P450%2C family 79%2C subfamily F%2C polypeptide 2 (TAIR:AT1G16400.1)%3B Has 27252 Blast hits to 27093 proteins in 1494 species: Archae - 44%3B Bacteria - 2170%3B Metazoa - 10673%3B Fungi - 5027%3B Plants - 8510%3B Viruses - 0%3B Other Eukaryotes - 828 (source: NCBI BLink).;Dbxref=PMID:11133994,PMID:11226190,PMID:12609033,PMID:15194821,PMID:16258015,PMID:17435248,PMID:18650403,PMID:18593532,PMID:20634083,PMID:23144921,PMID:23329848,locus:2032890;locus_type=protein_coding","BUS1,BUSHY 1,SPS1,SUPERSHOOT 1","cytochrome p450 79f1","cytochrome p450 79f1","CYP79F1","member of CYP79F",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G17220",50458,"Chr1","Araport11","gene",5885007,5890500,".","+",".","ID=AT1G17220;Name=AT1G17220;Note=Translation initiation factor 2%2C small GTP-binding protein;curator_summary=Encodes a chloroplast localized protein with similarity to translation initiation factor 2. Can complement loss of INFB in E.coli suggesting FUG1 does function as a translation initiation factor in vivo. Identified as a suppressor of the leaf variegation mutant var2-6. Suppression is only seen in hypomorphs as complete loss of function alleles are embryo lethal.;symbol=FUG1;full_name=fu-gaeri1;computational_description=fu-gaeri1 (FUG1)%3B FUNCTIONS IN: translation initiation factor activity%3B INVOLVED IN: translational initiation%3B LOCATED IN: chloroplast%2C chloroplast envelope%3B EXPRESSED IN: 23 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Translation initiation factor IF-2%2C N-terminal (InterPro:IPR006847)%2C Small GTP-binding protein (InterPro:IPR005225)%2C Translation elongation factor EFTu/EF1A%2C domain 2 (InterPro:IPR004161)%2C Translation initiation factor 2 related (InterPro:IPR015760)%2C Initiation factor 2 (InterPro:IPR000178)%2C Protein synthesis factor%2C GTP-binding (InterPro:IPR000795)%2C Translation elongation/initiation factor/Ribosomal%2C beta-barrel (InterPro:IPR009000)%3B BEST Arabidopsis thaliana protein match is: Translation initiation factor 2%2C small GTP-binding protein (TAIR:AT4G11160.1)%3B Has 64472 Blast hits to 64325 proteins in 4737 species: Archae - 1215%3B Bacteria - 42273%3B Metazoa - 2198%3B Fungi - 2344%3B Plants - 1110%3B Viruses - 4%3B Other Eukaryotes - 15328 (source: NCBI BLink).;Dbxref=PMID:12368493,PMID:14576160,PMID:15272873,PMID:17416734,PMID:18433503,PMID:18650403,PMID:19767385,locus:2020427;locus_type=protein_coding","","fu-gaeri1","Translation initiation factor 2%2C small GTP-binding protein","FUG1","Encodes a chloroplast localized protein with similarity to translation initiation factor 2. Can complement loss of INFB in E.coli suggesting FUG1 does function as a translation initiation factor in vivo. Identified as a suppressor of the leaf variegation mutant var2-6. Suppression is only seen in hypomorphs as complete loss of function alleles are embryo lethal.",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G17380",51075,"Chr1","Araport11","gene",5955155,5957511,".","-",".","ID=AT1G17380;Name=AT1G17380;Note=jasmonate-zim-domain protein 5;symbol=JAZ5;Alias=TIFY11A;full_name=jasmonate-zim-domain protein 5;computational_description=jasmonate-zim-domain protein 5 (JAZ5)%3B CONTAINS InterPro DOMAIN/s: Tify (InterPro:IPR010399)%2C CCT domain-like (InterPro:IPR018467)%3B BEST Arabidopsis thaliana protein match is: jasmonate-zim-domain protein 6 (TAIR:AT1G72450.1)%3B Has 301 Blast hits to 296 proteins in 28 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 301%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:15720654,PMID:17337630,PMID:17526916,PMID:17499004,PMID:17637675,PMID:17637677,PMID:17675405,PMID:17888165,PMID:18252252,PMID:18783601,PMID:20360743,PMID:21335373,locus:2018804;locus_type=protein_coding","TIFY11A","jasmonate-zim-domain protein 5","jasmonate-zim-domain protein 5","JAZ5","",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G17420",51195,"Chr1","Araport11","gene",5977323,5981521,".","+",".","ID=AT1G17420;Name=AT1G17420;Note=lipoxygenase 3;curator_summary=LOX3 encode  a Lipoxygenase. Lipoxygenases (LOXs) catalyze the oxygenation of fatty acids (FAs).;symbol=LOX3;Alias=ATLOX3,Arabidopsis thaliana lipoxygenase 3;full_name=lipoxygenase 3;computational_description=lipoxygenase 3 (LOX3)%3B FUNCTIONS IN: oxidoreductase activity%2C acting on single donors with incorporation of molecular oxygen%2C incorporation of two atoms of oxygen%2C lipoxygenase activity%2C iron ion binding%2C metal ion binding%3B INVOLVED IN: growth%2C response to fungus%2C jasmonic acid biosynthetic process%2C response to wounding%2C defense response%3B LOCATED IN: chloroplast%3B EXPRESSED IN: 22 plant structures%3B EXPRESSED DURING: 12 growth stages%3B CONTAINS InterPro DOMAIN/s: Lipoxygenase%2C iron binding site (InterPro:IPR020833)%2C Lipoxygenase%2C C-terminal (InterPro:IPR013819)%2C Lipoxygenase%2C LH2 (InterPro:IPR001024)%2C Lipase/lipooxygenase%2C PLAT/LH2 (InterPro:IPR008976)%2C Lipoxygenase%2C conserved site (InterPro:IPR020834)%2C Lipoxygenase (InterPro:IPR000907)%2C Lipoxygenase%2C plant (InterPro:IPR001246)%3B BEST Arabidopsis thaliana protein match is: PLAT/LH2 domain-containing lipoxygenase family protein (TAIR:AT1G72520.1)%3B Has 1470 Blast hits to 1436 proteins in 179 species: Archae - 0%3B Bacteria - 76%3B Metazoa - 529%3B Fungi - 49%3B Plants - 787%3B Viruses - 0%3B Other Eukaryotes - 29 (source: NCBI BLink).;Dbxref=PMID:8305494,PMID:12428010,PMID:8702864,PMID:9232884,PMID:12620105,PMID:12805597,PMID:14576160,PMID:15282545,PMID:15235117,PMID:15494554,PMID:15610350,PMID:15688252,PMID:15720654,PMID:16258015,PMID:16244138,PMID:16299169,PMID:16500996,PMID:16698904,PMID:16798948,PMID:16923014,PMID:16901781,PMID:16963437,PMID:17038189,PMID:17337630,PMID:17369372,PMID:17475618,PMID:17581762,PMID:17545220,PMID:17905899,PMID:17786451,PMID:18156220,PMID:18070919,PMID:18216250,PMID:18192438,PMID:18433503,PMID:18400103,PMID:18467340,PMID:19220788,PMID:21052784,PMID:21336026,PMID:21372125,PMID:23148892,PMID:23505340,PMID:24286169,PMID:24837830,locus:2018848;locus_type=protein_coding","ATLOX3,Arabidopsis thaliana lipoxygenase 3","lipoxygenase 3","lipoxygenase 3","LOX3","LOX3 encode  a Lipoxygenase. Lipoxygenases (LOXs) catalyze the oxygenation of fatty acids (FAs).",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G18400",54134,"Chr1","Araport11","gene",6331398,6333856,".","+",".","ID=AT1G18400;Name=AT1G18400;Note=BR enhanced expression 1;curator_summary=Encodes the brassinosteroid signaling component BEE1 (BR-ENHANCED EXPRESSION 1). Positively modulates the shade avoidance syndrome in Arabidopsis seedlings.;symbol=BEE1;full_name=BR enhanced expression 1;computational_description=BR enhanced expression 1 (BEE1)%3B FUNCTIONS IN: sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: regulation of transcription%3B LOCATED IN: nucleus%3B EXPRESSED IN: 22 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Helix-loop-helix DNA-binding domain (InterPro:IPR001092)%2C Helix-loop-helix DNA-binding (InterPro:IPR011598)%3B BEST Arabidopsis thaliana protein match is: BR enhanced expression 3 (TAIR:AT1G73830.1)%3B Has 2046 Blast hits to 2038 proteins in 98 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 6%3B Fungi - 35%3B Plants - 1999%3B Viruses - 0%3B Other Eukaryotes - 6 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:12679534,PMID:12897250,PMID:14600211,PMID:14730066,PMID:15328536,PMID:15680330,PMID:16121258,PMID:16214899,PMID:16432629,PMID:16507082,PMID:16813576,PMID:17905899,PMID:20736450,PMID:21336258,PMID:21693516,PMID:23763263,locus:2014144;locus_type=protein_coding","","BR enhanced expression 1","BR enhanced expression 1","BEE1","Encodes the brassinosteroid signaling component BEE1 (BR-ENHANCED EXPRESSION 1). Positively modulates the shade avoidance syndrome in Arabidopsis seedlings.",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G18590",54656,"Chr1","Araport11","gene",6398531,6400029,".","+",".","ID=AT1G18590;Name=AT1G18590;Note=sulfotransferase 17;curator_summary=encodes a desulfoglucosinolate sulfotransferase%2C involved in the final step of glucosinolate core structure biosynthesis. Has a broad-substrate specificity with preference with methionine-derived desulfoglucosinolates.;symbol=SOT17;Alias=ATSOT17,SULFOTRANSFERASE 17,ATST5C,ARABIDOPSIS SULFOTRANSFERASE 5C;full_name=sulfotransferase 17;computational_description=sulfotransferase 17 (SOT17)%3B CONTAINS InterPro DOMAIN/s: Sulfotransferase domain (InterPro:IPR000863)%3B BEST Arabidopsis thaliana protein match is: desulfo-glucosinolate sulfotransferase 18 (TAIR:AT1G74090.1)%3B Has 2933 Blast hits to 2889 proteins in 198 species: Archae - 0%3B Bacteria - 241%3B Metazoa - 1692%3B Fungi - 1%3B Plants - 541%3B Viruses - 0%3B Other Eukaryotes - 458 (source: NCBI BLink).;Dbxref=PMID:15234990,PMID:15358770,PMID:15866872,PMID:16367753,PMID:16424108,PMID:16406306,PMID:16911220,PMID:17189325,PMID:17461791,PMID:18467456,PMID:18650403,PMID:19077143,PMID:21281472,PMID:23073694,locus:2027458;locus_type=protein_coding","ATSOT17,SULFOTRANSFERASE 17,ATST5C,ARABIDOPSIS SULFOTRANSFERASE 5C","sulfotransferase 17","sulfotransferase 17","SOT17","encodes a desulfoglucosinolate sulfotransferase%2C involved in the final step of glucosinolate core structure biosynthesis. Has a broad-substrate specificity with preference with methionine-derived desulfoglucosinolates.",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G19180",56500,"Chr1","Araport11","gene",6621777,6623668,".","+",".","ID=AT1G19180;Name=AT1G19180;Note=jasmonate-zim-domain protein 1;curator_summary=JAZ1 is a nuclear-localized protein involved in jasmonate signaling. JAZ1 transcript levels rise in response to a jasmonate stimulus. JAZ1 can interact with the COI1 F-box subunit of an SCF E3 ubiquitin ligase in a yeast-two-hybrid assay only in the presence of jasmonate-isoleucine (JA-ILE) or coronatine. Application of jasmonate methyl ester to Arabidopsis roots reduces the levels of a JAZ1:GUS fusion protein%2C presumably  by stimulating ubiquitin-proteasome-mediated degradation. The Jas domain appears to be important for JAZ1-COI1 interactions in the presence of coronatine. Two positive residues (R205 and R206) in the Jas domain shown to be important for coronatine -dependent COI1 binding are not required for binding AtMYC2.;symbol=JAZ1;Alias=AtJAZ1,TIFY10A;full_name=jasmonate-zim-domain protein 1;computational_description=jasmonate-zim-domain protein 1 (JAZ1)%3B CONTAINS InterPro DOMAIN/s: Tify (InterPro:IPR010399)%2C CCT domain-like (InterPro:IPR018467)%3B BEST Arabidopsis thaliana protein match is: TIFY domain/Divergent CCT motif family protein (TAIR:AT1G74950.1)%3B Has 439 Blast hits to 432 proteins in 29 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 439%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:12167669,PMID:12427978,PMID:13677466,PMID:15272873,PMID:15287975,PMID:15688252,PMID:15720654,PMID:16720694,PMID:16980540,PMID:17337630,PMID:17499004,PMID:17637675,PMID:17675405,PMID:17888165,PMID:18230180,PMID:18252252,PMID:18775970,PMID:19002244,PMID:19575013,PMID:19717617,PMID:20140232,PMID:20360743,PMID:20435902,PMID:20927106,PMID:21145503,PMID:21321051,PMID:21447791,PMID:20671423,PMID:22173100,PMID:22327740,PMID:22452854,PMID:23393583,PMID:23169619,PMID:23933884,PMID:25301887,PMID:25627909,locus:2202180;locus_type=protein_coding","AtJAZ1,TIFY10A","jasmonate-zim-domain protein 1","jasmonate-zim-domain protein 1","JAZ1","JAZ1 is a nuclear-localized protein involved in jasmonate signaling. JAZ1 transcript levels rise in response to a jasmonate stimulus. JAZ1 can interact with the COI1 F-box subunit of an SCF E3 ubiquitin ligase in a yeast-two-hybrid assay only in the presence of jasmonate-isoleucine (JA-ILE) or coronatine. Application of jasmonate methyl ester to Arabidopsis roots reduces the levels of a JAZ1:GUS fusion protein%2C presumably  by stimulating ubiquitin-proteasome-mediated degradation. The Jas domain appears to be important for JAZ1-COI1 interactions in the presence of coronatine. Two positive residues (R205 and R206) in the Jas domain shown to be important for coronatine -dependent COI1 binding are not required for binding AtMYC2.",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G20900",61078,"Chr1","Araport11","gene",7272526,7274072,".","+",".","ID=AT1G20900;Name=AT1G20900;Note=Putative AT-hook DNA-binding family protein;curator_summary=Encodes an AT hook domain containing protein that acts redundantly with SOB3 to modulate hypocotyl growth inhibition in response to light.;symbol=ESC;Alias=AHL27,AT-hook motif nuclear-localized protein 27,ORE7,ORESARA 7;full_name=ESCAROLA;computational_description=ESCAROLA (ESC)%3B CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF296 (InterPro:IPR005175)%2C Predicted AT-hook DNA-binding (InterPro:IPR014476)%3B BEST Arabidopsis thaliana protein match is: Predicted AT-hook DNA-binding family protein (TAIR:AT1G76500.1)%3B Has 2335 Blast hits to 2120 proteins in 205 species: Archae - 0%3B Bacteria - 577%3B Metazoa - 531%3B Fungi - 95%3B Plants - 869%3B Viruses - 15%3B Other Eukaryotes - 248 (source: NCBI BLink).;Dbxref=PMID:17971039,PMID:18088311,PMID:19517252,PMID:20738724,PMID:20736450,PMID:22995285,PMID:24218605,locus:2037350;locus_type=protein_coding","AHL27,AT-hook motif nuclear-localized protein 27,ORE7,ORESARA 7","ESCAROLA","Putative AT-hook DNA-binding family protein","ESC","Encodes an AT hook domain containing protein that acts redundantly with SOB3 to modulate hypocotyl growth inhibition in response to light.",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G21050",61448,"Chr1","Araport11","gene",7366590,7368203,".","+",".","ID=AT1G21050;Name=AT1G21050;Note=MIZU-KUSSEI-like protein (Protein of unknown function%2C DUF617);computational_description=Protein of unknown function%2C DUF617%3B CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF617%2C plant (InterPro:IPR006460)%3B BEST Arabidopsis thaliana protein match is: Protein of unknown function%2C DUF617 (TAIR:AT1G76610.1)%3B Has 257 Blast hits to 256 proteins in 14 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 257%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=locus:2199577;locus_type=protein_coding","","","MIZU-KUSSEI-like protein (Protein of unknown function%2C DUF617)","","",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
"AT1G21060",61464,"Chr1","Araport11","gene",7371657,7374114,".","+",".","ID=AT1G21060;Name=AT1G21060;Note=Serine/Threonine-kinase%2C putative (Protein of unknown function%2C DUF547);computational_description=Protein of unknown function%2C DUF547%3B FUNCTIONS IN: molecular_function unknown%3B INVOLVED IN: biological_process unknown%3B LOCATED IN: chloroplast%3B EXPRESSED IN: 16 plant structures%3B EXPRESSED DURING: 8 growth stages%3B CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF547 (InterPro:IPR006869)%3B BEST Arabidopsis thaliana protein match is: Protein of unknown function%2C DUF547 (TAIR:AT1G76620.1)%3B Has 536 Blast hits to 524 proteins in 67 species: Archae - 0%3B Bacteria - 34%3B Metazoa - 26%3B Fungi - 3%3B Plants - 441%3B Viruses - 0%3B Other Eukaryotes - 32 (source: NCBI BLink).;Dbxref=PMID:14576160,PMID:20736450,locus:2199567;locus_type=protein_coding","","","Serine/Threonine-kinase%2C putative (Protein of unknown function%2C DUF547)","","",1,"m_1_7431890","m_1_4811010","m_1_8052705",1,4811010,8052705
